id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
M7PhlM2C/,M7PhlM2C18,18,19,"Corner,  Evian Thonon Gaillard. Conceded by Paul Baysse.",2,,2,Evian Thonon Gaillard,Brest,paul baysse,paul baysse,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C19,19,19,Attempt missed. Olivier Sorlin (Evian Thonon Gaillard) right footed shot from outside the box is too high following a corner.,1,,2,Evian Thonon Gaillard,Brest,olivier sorlin,,,,10.0,2.0,0,15.0,1.0,0,3.0,0
M7PhlM2C/,M7PhlM2C20,20,20,Attempt blocked. Youssef Adnane (Evian Thonon Gaillard) right footed shot from the right side of the box is blocked.,1,,2,Evian Thonon Gaillard,Brest,youssef adnane,,,,2.0,3.0,0,11.0,1.0,0,1.0,0
M7PhlM2C/,M7PhlM2C21,21,20,"Corner,  Evian Thonon Gaillard. Conceded by Tripy Makonda.",2,,2,Evian Thonon Gaillard,Brest,tripy makonda,tripy makonda,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C22,22,20,"Goal!  Brest 0, Evian Thonon Gaillard 2. Ali Mmadi (Evian Thonon Gaillard) right footed shot from the right side of the box to the bottom left corner. Assisted by Eric TiA© Bi with a through ball.",1,12.0,2,Evian Thonon Gaillard,Brest,ali mmadi,eric tie bi,,,3.0,1.0,1,11.0,1.0,4,1.0,0
M7PhlM2C/,M7PhlM2C23,23,23,Attempt missed. Jonathan AyitA© (Brest) left footed shot from a difficult angle on the left misses to the left. Assisted by Benoit Lesoimier with a through ball.,1,12.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,benoit lesoimier,,,8.0,2.0,0,7.0,2.0,4,1.0,0
M7PhlM2C/,M7PhlM2C24,24,23,Foul by Tripy Makonda (Brest).,3,,1,Brest,Evian Thonon Gaillard,tripy makonda,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C25,25,23,Sidney Govou (Evian Thonon Gaillard) wins a free kick on the right wing.,8,,2,Evian Thonon Gaillard,Brest,sidney govou,,,,,,0,5.0,,0,,0
M7PhlM2C/,M7PhlM2C26,26,24,"Corner,  Evian Thonon Gaillard. Conceded by Steeve Elana.",2,,2,Evian Thonon Gaillard,Brest,steeve elana,steeve elana,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C27,27,24,Attempt blocked. Eric TiA© Bi (Evian Thonon Gaillard) left footed shot from outside the box is blocked.,1,,2,Evian Thonon Gaillard,Brest,eric tie bi,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
M7PhlM2C/,M7PhlM2C28,28,25,"Corner,  Evian Thonon Gaillard. Conceded by Paul Baysse.",2,,2,Evian Thonon Gaillard,Brest,paul baysse,paul baysse,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C29,29,25,Attempt missed. Sidney Govou (Evian Thonon Gaillard) header from the centre of the box misses to the left. Assisted by Ali Mmadi with a cross following a corner.,1,12.0,2,Evian Thonon Gaillard,Brest,sidney govou,ali mmadi,,,8.0,2.0,0,3.0,3.0,2,3.0,0
M7PhlM2C/,M7PhlM2C30,30,27,Foul by Eric TiA© Bi (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,eric tie bi,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C31,31,27,Jonathan AyitA© (Brest) wins a free kick on the right wing.,8,,1,Brest,Evian Thonon Gaillard,jonathan ayite,,,,,,0,5.0,,0,,0
M7PhlM2C/,M7PhlM2C32,32,27,"Attempt missed. Paul Baysse (Brest) header from the centre of the box is close, but misses to the left. Assisted by Bruno Grougi with a cross following a set piece situation.",1,12.0,1,Brest,Evian Thonon Gaillard,paul baysse,bruno grougi,,,8.0,2.0,0,3.0,3.0,2,2.0,0
M7PhlM2C/,M7PhlM2C33,33,28,"Corner,  Evian Thonon Gaillard. Conceded by Johan Martial.",2,,2,Evian Thonon Gaillard,Brest,johan martial,johan martial,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C34,34,28,CA©dric Cambon (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,2,Evian Thonon Gaillard,Brest,cedric cambon,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C35,35,29,Foul by Nolan Roux (Brest).,3,,1,Brest,Evian Thonon Gaillard,nolan roux,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C36,36,29,Nolan Roux (Brest) is shown the yellow card for a bad foul.,4,,1,Brest,Evian Thonon Gaillard,nolan roux,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C37,37,29,Benoit Lesoimier (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,benoit lesoimier,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C38,38,30,Foul by Jerome Leroy (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C39,39,30,Benoit Lesoimier (Brest) wins a free kick in the attacking half.,8,,1,Brest,Evian Thonon Gaillard,benoit lesoimier,,,,,,0,1.0,,0,,0
M7PhlM2C/,M7PhlM2C40,40,31,Foul by Aldo Angoula (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,aldo angoula,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C41,41,32,Attempt saved. Jonathan AyitA© (Brest) header from the centre of the box is saved in the top right corner. Assisted by Bruno Grougi with a cross.,1,12.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,bruno grougi,,,13.0,1.0,0,3.0,3.0,2,1.0,0
M7PhlM2C/,M7PhlM2C42,42,33,Ali Mmadi (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,2,Evian Thonon Gaillard,Brest,ali mmadi,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C43,43,33,Foul by Ousmane Coulibaly (Brest).,3,,1,Brest,Evian Thonon Gaillard,ousmane coulibaly,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C44,44,35,Nolan Roux (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,nolan roux,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C45,45,35,Aldo Angoula (Evian Thonon Gaillard) is shown the yellow card for a bad foul.,4,,2,Evian Thonon Gaillard,Brest,aldo angoula,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C46,46,35,Benoit Lesoimier (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,benoit lesoimier,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C47,47,36,Foul by Sidney Govou (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,sidney govou,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C48,48,36,Attempt missed. Jonathan AyitA© (Brest) right footed shot from outside the box misses to the left. Assisted by Nolan Roux.,1,12.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,nolan roux,,,8.0,2.0,0,15.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C49,49,36,"Corner,  Evian Thonon Gaillard. Conceded by Ousmane Coulibaly.",2,,2,Evian Thonon Gaillard,Brest,ousmane coulibaly,ousmane coulibaly,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C50,50,37,Foul by CA©dric Cambon (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,cedric cambon,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C51,51,37,Tripy Makonda (Brest) wins a free kick in the defensive half.,8,,1,Brest,Evian Thonon Gaillard,tripy makonda,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C52,52,38,Jonathan AyitA© (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,jonathan ayite,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C53,53,38,Sidney Govou (Evian Thonon Gaillard) is shown the yellow card for a bad foul.,4,,2,Evian Thonon Gaillard,Brest,sidney govou,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C54,54,39,"Goal!  Brest 1, Evian Thonon Gaillard 2. Bruno Grougi (Brest) from a free kick with a right footed shot to the high centre of the goal.",1,,1,Brest,Evian Thonon Gaillard,bruno grougi,,,,,1.0,1,19.0,1.0,0,4.0,0
M7PhlM2C/,M7PhlM2C55,55,40,Nolan Roux (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,nolan roux,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C56,56,40,Foul by Brice Dja DjedjA© (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,brice dja djedje,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C57,57,41,Attempt missed. Jerome Leroy (Evian Thonon Gaillard) left footed shot from outside the box is just a bit too high. Assisted by Eric TiA© Bi with a through ball.,1,12.0,2,Evian Thonon Gaillard,Brest,jerome leroy,eric tie bi,,,1.0,2.0,0,15.0,2.0,4,1.0,0
M7PhlM2C/,M7PhlM2C58,58,43,"Attempt missed. Nolan Roux (Brest) right footed shot from outside the box is close, but misses to the left. Assisted by Oscar Ewolo.",1,12.0,1,Brest,Evian Thonon Gaillard,nolan roux,oscar ewolo,,,8.0,2.0,0,15.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C59,59,43,Foul by Johan Martial (Brest).,3,,1,Brest,Evian Thonon Gaillard,johan martial,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C60,60,43,Jerome Leroy (Evian Thonon Gaillard) wins a free kick on the right wing.,8,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,,,0,5.0,,0,,0
M7PhlM2C/,M7PhlM2C61,61,45,"Goal!  Brest 2, Evian Thonon Gaillard 2. Benoit Lesoimier (Brest) right footed shot from the centre of the box to the high centre of the goal. Assisted by Romain Poyet.",1,12.0,1,Brest,Evian Thonon Gaillard,benoit lesoimier,romain poyet,,,,1.0,1,3.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C62,62,46,"Offside, Brest. Bruno Grougi tries a through ball, but Jonathan AyitA© is caught offside.",9,13.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,bruno grougi,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C63,63,47,"Substitution, Evian Thonon Gaillard. Mohammed Rabiu replaces Olivier Sorlin because of an injury.",7,,2,Evian Thonon Gaillard,Brest,,,mohammed rabiu,olivier sorlin,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C64,64,48,Foul by Fabrice Ehret (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,fabrice ehret,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C65,65,48,Romain Poyet (Brest) wins a free kick on the right wing.,8,,1,Brest,Evian Thonon Gaillard,romain poyet,,,,,,0,5.0,,0,,0
M7PhlM2C/,M7PhlM2C66,66,49,CA©dric Cambon (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,2,Evian Thonon Gaillard,Brest,cedric cambon,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C67,67,49,Foul by Paul Baysse (Brest).,3,,1,Brest,Evian Thonon Gaillard,paul baysse,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C68,68,50,Attempt saved. Nolan Roux (Brest) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Romain Poyet.,1,12.0,1,Brest,Evian Thonon Gaillard,nolan roux,romain poyet,,,5.0,1.0,0,3.0,2.0,1,1.0,0
M7PhlM2C/,M7PhlM2C69,69,52,"Corner,  Brest. Conceded by Fabrice Ehret.",2,,1,Brest,Evian Thonon Gaillard,fabrice ehret,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C70,70,52,"Corner,  Brest. Conceded by Brice Dja DjedjA©.",2,,1,Brest,Evian Thonon Gaillard,brice dja djedja©,brice dja djedja©,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C71,71,53,Attempt saved. Jonathan AyitA© (Brest) right footed shot from the centre of the box is saved in the bottom left corner.,1,,1,Brest,Evian Thonon Gaillard,jonathan ayite,,,,3.0,1.0,0,3.0,1.0,0,1.0,0
M7PhlM2C/,M7PhlM2C72,72,55,"Attempt missed. Ousmane Coulibaly (Brest) right footed shot from the right side of the box is close, but misses to the right. Assisted by Paul Baysse.",1,12.0,1,Brest,Evian Thonon Gaillard,ousmane coulibaly,paul baysse,,,9.0,2.0,0,11.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C73,73,58,Foul by Bruno Grougi (Brest).,3,,1,Brest,Evian Thonon Gaillard,bruno grougi,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C74,74,58,Sidney Govou (Evian Thonon Gaillard) wins a free kick in the attacking half.,8,,2,Evian Thonon Gaillard,Brest,sidney govou,,,,,,0,1.0,,0,,0
M7PhlM2C/,M7PhlM2C75,75,59,"Substitution, Evian Thonon Gaillard. KA©vin Berigaud replaces Youssef Adnane.",7,,2,Evian Thonon Gaillard,Brest,,,kevin berigaud,youssef adnane,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C76,76,60,Foul by Aldo Angoula (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,aldo angoula,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C77,77,60,Nolan Roux (Brest) wins a free kick on the left wing.,8,,1,Brest,Evian Thonon Gaillard,nolan roux,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C78,78,61,"Corner,  Brest. Conceded by Fabrice Ehret.",2,,1,Brest,Evian Thonon Gaillard,fabrice ehret,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C79,79,61,Attempt blocked. Ousmane Coulibaly (Brest) left footed shot from outside the box is blocked.,1,,1,Brest,Evian Thonon Gaillard,ousmane coulibaly,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
M7PhlM2C/,M7PhlM2C80,80,62,"Attempt missed. Johan Martial (Brest) left footed shot from the centre of the box is close, but misses to the left.",1,,1,Brest,Evian Thonon Gaillard,johan martial,,,,8.0,2.0,0,3.0,2.0,0,1.0,0
M7PhlM2C/,M7PhlM2C81,81,63,"Corner,  Brest. Conceded by Fabrice Ehret.",2,,1,Brest,Evian Thonon Gaillard,fabrice ehret,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C82,82,63,Attempt blocked. Johan Martial (Brest) right footed shot from outside the box is blocked.,1,,1,Brest,Evian Thonon Gaillard,johan martial,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
M7PhlM2C/,M7PhlM2C83,83,64,"Corner,  Brest. Conceded by CA©dric Cambon.",2,,1,Brest,Evian Thonon Gaillard,ca©dric cambon,ca©dric cambon,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C84,84,65,"Substitution, Brest. Jhon Culma Jairo replaces Oscar Ewolo.",7,,1,Brest,Evian Thonon Gaillard,,,jhon culma jairo,oscar ewolo,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C85,85,67,Attempt missed. Nolan Roux (Brest) right footed shot from the centre of the box is high and wide to the left. Assisted by Jonathan AyitA© with a cross.,1,12.0,1,Brest,Evian Thonon Gaillard,nolan roux,jonathan ayite,,,6.0,2.0,0,3.0,1.0,2,1.0,0
M7PhlM2C/,M7PhlM2C86,86,71,Attempt saved. Nolan Roux (Brest) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Romain Poyet.,1,12.0,1,Brest,Evian Thonon Gaillard,nolan roux,romain poyet,,,4.0,1.0,0,11.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C87,87,71,Attempt missed. Benoit Lesoimier (Brest) left footed shot from outside the box misses to the right. Assisted by Romain Poyet.,1,12.0,1,Brest,Evian Thonon Gaillard,benoit lesoimier,romain poyet,,,9.0,2.0,0,15.0,2.0,1,1.0,0
M7PhlM2C/,M7PhlM2C88,88,73,Attempt blocked. Jonathan AyitA© (Brest) right footed shot from the right side of the box is blocked. Assisted by Benoit Lesoimier.,1,12.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,benoit lesoimier,,,2.0,3.0,0,11.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C89,89,73,"Offside, Brest. Romain Poyet tries a through ball, but Jonathan AyitA© is caught offside.",9,13.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,romain poyet,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C90,90,73,Foul by Jerome Leroy (Evian Thonon Gaillard).,3,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C91,91,73,Ousmane Coulibaly (Brest) wins a free kick in the defensive half.,8,,1,Brest,Evian Thonon Gaillard,ousmane coulibaly,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C92,92,75,Attempt missed. Jonathan AyitA© (Brest) header from the centre of the box is just a bit too high. Assisted by Tripy Makonda with a cross.,1,12.0,1,Brest,Evian Thonon Gaillard,jonathan ayite,tripy makonda,,,1.0,2.0,0,3.0,3.0,2,1.0,0
M7PhlM2C/,M7PhlM2C93,93,76,"Substitution, Brest. Eden Ben Basat replaces Jonathan AyitA©.",7,,1,Brest,Evian Thonon Gaillard,,,jonathan ayite,jonathan ayita©,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C94,94,78,Attempt blocked. Romain Poyet (Brest) right footed shot from the right side of the box is blocked. Assisted by Eden Ben Basat.,1,12.0,1,Brest,Evian Thonon Gaillard,romain poyet,eden ben basat,,,2.0,3.0,0,11.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C95,95,78,"Corner,  Brest. Conceded by Fabrice Ehret.",2,,1,Brest,Evian Thonon Gaillard,fabrice ehret,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C96,96,78,Attempt missed. Johan Martial (Brest) header from the centre of the box misses to the right. Assisted by Bruno Grougi with a cross following a corner.,1,12.0,1,Brest,Evian Thonon Gaillard,johan martial,bruno grougi,,,9.0,2.0,0,3.0,3.0,2,3.0,0
M7PhlM2C/,M7PhlM2C97,97,78,Attempt saved. Nolan Roux (Brest) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Paul Baysse.,1,12.0,1,Brest,Evian Thonon Gaillard,nolan roux,paul baysse,,,5.0,1.0,0,9.0,1.0,1,1.0,0
M7PhlM2C/,M7PhlM2C98,98,79,"Corner,  Brest. Conceded by Quentin Westberg.",2,,1,Brest,Evian Thonon Gaillard,quentin westberg,quentin westberg,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C99,99,80,"Corner,  Brest. Conceded by Brice Dja DjedjA©.",2,,1,Brest,Evian Thonon Gaillard,brice dja djedja©,brice dja djedja©,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C100,100,82,"Corner,  Brest. Conceded by CA©dric Cambon.",2,,1,Brest,Evian Thonon Gaillard,ca©dric cambon,ca©dric cambon,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C101,101,83,"Substitution, Brest. Mario Licka replaces Romain Poyet.",7,,1,Brest,Evian Thonon Gaillard,,,mario licka,romain poyet,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C102,102,84,"Corner,  Brest. Conceded by Mohammed Rabiu.",2,,1,Brest,Evian Thonon Gaillard,mohammed rabiu,mohammed rabiu,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C103,103,85,"Corner,  Brest. Conceded by Fabrice Ehret.",2,,1,Brest,Evian Thonon Gaillard,fabrice ehret,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C104,104,86,Jerome Leroy (Evian Thonon Gaillard) wins a free kick in the attacking half.,8,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,,,0,1.0,,0,,0
M7PhlM2C/,M7PhlM2C105,105,86,Foul by Jhon Culma Jairo (Brest).,3,,1,Brest,Evian Thonon Gaillard,jhon culma jairo,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C106,106,86,Jhon Culma Jairo (Brest) is shown the yellow card for a bad foul.,4,,1,Brest,Evian Thonon Gaillard,jhon culma jairo,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C107,107,87,Attempt saved. Aldo Angoula (Evian Thonon Gaillard) right footed shot from the centre of the box is saved in the bottom left corner. Assisted by Mohammed Rabiu with a headed pass.,1,12.0,2,Evian Thonon Gaillard,Brest,aldo angoula,mohammed rabiu,,,3.0,1.0,0,3.0,1.0,3,1.0,0
M7PhlM2C/,M7PhlM2C108,108,88,"Substitution, Evian Thonon Gaillard. Guillaume Rippert replaces Ali Mmadi.",7,,2,Evian Thonon Gaillard,Brest,,,guillaume rippert,ali mmadi,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C109,109,90,"Offside, Evian Thonon Gaillard. Fabrice Ehret tries a through ball, but KA©vin Berigaud is caught offside.",9,13.0,2,Evian Thonon Gaillard,Brest,kevin berigaud,fabrice ehret,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C110,110,90,Jerome Leroy (Evian Thonon Gaillard) wins a free kick on the left wing.,8,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,,,0,4.0,,0,,0
M7PhlM2C/,M7PhlM2C111,111,90,"Corner,  Evian Thonon Gaillard. Conceded by Benoit Lesoimier.",2,,2,Evian Thonon Gaillard,Brest,benoit lesoimier,benoit lesoimier,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C112,112,90,Attempt missed. Jerome Leroy (Evian Thonon Gaillard) right footed shot from outside the box misses to the right following a corner.,1,,2,Evian Thonon Gaillard,Brest,jerome leroy,,,,9.0,2.0,0,15.0,1.0,0,3.0,0
M7PhlM2C/,M7PhlM2C113,113,90,Foul by Jhon Culma Jairo (Brest).,3,,1,Brest,Evian Thonon Gaillard,jhon culma jairo,,,,,,0,,,0,,0
M7PhlM2C/,M7PhlM2C114,114,90,Aldo Angoula (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,2,Evian Thonon Gaillard,Brest,aldo angoula,,,,,,0,2.0,,0,,0
M7PhlM2C/,M7PhlM2C115,115,90,Foul by Eden Ben Basat (Brest).,3,,1,Brest,Evian Thonon Gaillard,eden ben basat,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa1,1,1,"Offside, Ajaccio. Yoann Poulard tries a through ball, but Richard Socrier is caught offside.",9,13.0,1,AC Ajaccio,Toulouse,richard socrier,yoann poulard,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa2,2,2,Fabrice Begeorgi (Ajaccio) wins a free kick on the left wing.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,4.0,,0,,0
QuWqjrYa/,QuWqjrYa3,3,2,Foul by Daniel Congre (Toulouse).,3,,2,Toulouse,AC Ajaccio,daniel congre,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa4,4,3,Attempt saved. Frederic Sammaritano (Ajaccio) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Mehdi Mostefa with a cross.,1,12.0,1,AC Ajaccio,Toulouse,frederic sammaritano,mehdi mostefa,,,5.0,1.0,0,3.0,1.0,2,1.0,0
QuWqjrYa/,QuWqjrYa5,5,5,Foul by Richard Socrier (Ajaccio).,3,,1,AC Ajaccio,Toulouse,richard socrier,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa6,6,5,Aymen Abdennour (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,aymen abdennour,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa7,7,7,Foul by Richard Socrier (Ajaccio).,3,,1,AC Ajaccio,Toulouse,richard socrier,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa8,8,7,Antoine Devaux (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,antoine devaux,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa9,9,10,Fabrice Begeorgi (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa10,10,10,Foul by MickaA«l Firmin (Toulouse).,3,,2,Toulouse,AC Ajaccio,mickael firmin,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa11,11,14,"Corner,  Toulouse. Conceded by Mehdi Mostefa.",2,,2,Toulouse,AC Ajaccio,mehdi mostefa,mehdi mostefa,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa12,12,15,"Corner,  Toulouse. Conceded by Mehdi Mostefa.",2,,2,Toulouse,AC Ajaccio,mehdi mostefa,mehdi mostefa,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa13,13,15,Frederic Sammaritano (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,frederic sammaritano,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa14,14,15,Foul by Franck Tabanou (Toulouse).,3,,2,Toulouse,AC Ajaccio,franck tabanou,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa15,15,16,Attempt blocked. Johan Cavalli (Ajaccio) left footed shot from outside the box is blocked. Assisted by Christian Kinkela.,1,12.0,1,AC Ajaccio,Toulouse,johan cavalli,christian kinkela,,,2.0,3.0,0,15.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa16,16,16,"Corner,  Ajaccio. Conceded by Mohamed Fofana.",2,,1,AC Ajaccio,Toulouse,mohamed fofana,mohamed fofana,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa17,17,16,Attempt missed. Mehdi Mostefa (Ajaccio) header from the right side of the six yard box is high and wide to the right. Assisted by Christian Kinkela with a cross following a corner.,1,12.0,1,AC Ajaccio,Toulouse,mehdi mostefa,christian kinkela,,,6.0,2.0,0,12.0,3.0,2,3.0,0
QuWqjrYa/,QuWqjrYa18,18,17,Carl Medjani (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,carl medjani,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa19,19,17,Foul by Umut Bulut (Toulouse).,3,,2,Toulouse,AC Ajaccio,umut bulut,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa20,20,18,Fabrice Begeorgi (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa21,21,18,Foul by Moussa Sissoko (Toulouse).,3,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa22,22,20,Foul by Christian Kinkela (Ajaccio).,3,,1,AC Ajaccio,Toulouse,christian kinkela,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa23,23,20,Daniel Congre (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,daniel congre,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa24,24,20,Benjamin Andre (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa25,25,20,Foul by Moussa Sissoko (Toulouse).,3,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa26,26,22,"Corner,  Toulouse. Conceded by Mehdi Mostefa.",2,,2,Toulouse,AC Ajaccio,mehdi mostefa,mehdi mostefa,,,,,0,,,0,,0
